Text,target
"Yo soy corredora, y he probado muchos tipos de productos, este es el que mejor resultado me ha dado.",2.0
"I bought the Greenpowder Green Tea and tastes great. The Jasmine also has a great taste and aroma.<br /><br />Unfortunately, Amazon has increased its price close to 20% in a about a month. I don't imagine the tea having increased by that amount in the stores.",1.0
"I just love these - have tried several flavors ..  gives a gluten freer a chance to snack on a crunchy, healthy snack!!",2.0
"I posted my review for the quality of this cat food here: <a href=""http://www.amazon.com/gp/product/B003MWBFXY"">Hill's Science Diet Adult Sensitive Stomach Dry Cat Food - 15.5-Pound Bag</a>, which is the same food as this but in a larger bag.  Here, I just wanted to point out that this smaller size bag is actually much more expensive.  As of the date I'm writing this, this 3.5-pound bag costs $3.71 per pound, whereas the 7-pound bag costs $3.50 per pound and the 15.5-pound bag costs $2.32 per pound.  So you pay over 50% more per pound for this size compared with the largest size.  Just wanted to point this out in case it could save anyone money!  I like the cat food a lot.",1.0
"Maybe we got a bad batch, I don't know, but these taste nothing like the full size packaged Pringles.  They are thinner, much thinner, and oily tasting.  My kids turned their nose up at these and they love regular Pringles.<br /><br />They're not horrible, just not good.  No one in the family liked them.  Won't buy again.",0.0
My dogs beg for these treats every night after dinner.  I always make sure I have plenty of supply at hand.,1.0
"While I didn't like this flavor as well as the black cherry, it was still quite good.  Had a nice fruity taste and not overly sweet, probably because there is no added sugar.  You won't miss the sugar and neither will your kids.  This is a good alternative to regular soda for the kids because it doesn't have all the additives that soda does.  It's basically carbonated fruit juice.  It's 100% juice, so you get a nice dose of Vitamin C (100% daily allowance according to the can).  Adults will enjoy it too.  The can is 8.3 oz., which is smaller than a 12-oz soft drink, but it is just enough to satisfy your soda craving, without filling you or your kids up too much.  Sugar is sugar whether naturally occurring in juice or added, so these are not health drinks, but are great alternatives to the much more sugar and additive laden sodas.",1.0
"the other ingredients are not so healthy and unfortunately I'm unable to review the flavor as I forgot I can't have beef anymore (due to health issues).<br /><br />Ingredients:  beef, flavoring supplement (salt, dextrose, corn syrup solids, maltodextrin, spices, spice extractives, soybean oil), vinegar, brown sugar, liquid smoke, salt, black pepper, garlic powder, spices<br /><br />Here is some info found on the internet:<br /><br />Maltodextrin ~ maltodextrin from corn or soy can be very unsafe/poison for anyone. As all GMO products like corn and soy are genetically engineered from the monsanto company. they insert a bacteria in all GMO products, and this changes the natural organic developing of corn or soy. do not buy anything that contains maltodextrin or titanium for your own health.<br /><br />Maltodextrin made in the US is made from corn.<br />Corn in the US is a GMO food so Maltodextrin as derived from a Gmo is extremely unsafe.<br /><br />Soy ~ this particular info from:<br /><br />(...)<br /><br />. . .fermented soy products such as natto, tempeh, miso and soy sauce, and enjoying the health benefits. Fermented soy does not wreak havoc on your body like unfermented soy products do.<br /><br />Here is just a sampling of the health effects that have been linked to unfermented soy consumption:<br /><br />*Breast cancer<br />*Brain damage<br />*Infant abnormalities<br />*Thyroid disorders<br />*Kidney stones<br />*Immune system impairment<br />*Severe, potentially fatal food allergies<br />*Impaired fertility<br />*Danger during pregnancy and nursing<br /><br />and for all ~<br /><br />Jesus Christ (Yahushua HaMashiach) is coming back. Don't leave this world without Him...<br /><br />Gift of God<br /><br />With all the bad going on in the world, God wants us to tell everyone about His good news.<br /><br />It's so fascinating always watching everything unfold just like the Bible predicts. I am often sent emails saying to forward it to everyone on my list if I am not ashamed of Yahweh (God) and His Messiah Yahushua HaMashiach (Jesus Christ). I do not forward those emails cuz I don't trust them (I'm not computer literate either), so I am sending this to everyone on my list (along with everyone else), as God does command us (no matter what the consequence to us) to share His good news with every one of His Messiah providing us with the only good way out of this world.<br /><br />Yep, just like it says it's going to happen in the Holy Bible (no matter which version is chosen to be believed or not believed), it's gonna get beyond tragically ugly here. If we think that there's been bad stuff already happening, we ain't seen nothin yet. Pretty much (if I remember correctly, but it's in the Bible), God unleashes 7 plagues the likes of which the world has never seen nor will see again (remember Sodom and Gomorrah, Noah's Ark and the great flood, etc., etc.); God abhors sin of which we are all guilty; no matter how big or how small (even the little white lie); sin is sin to God, and the penalty for sin is eternal death and separation from God.<br /><br />The Bible also tells of the Mark of the Beast that the coming world leader (the anti-Christ) will force everyone to take (either on their right hand or forehead). If you don't take the mark you will die. The thing about that is that we are all going to die. If you take the mark though, you will be damned eternally to hell and without God.<br /><br />The good news is that God loves us so much that He provided a way for us to be with Him eternally in heaven instead of eternally dead in our sins. For those who choose to believe, repent (turn back to God), receive and follow His command (not request) to accept His only holy blood covering for our sins, Yahushua Ha Mashiach (Jesus the Christ), we will be allowed to join Him in the new heaven and new earth that God says He will replace after all that is destroyed during this tribulation period of utter horrible death and destruction.<br /><br />Whether we believe in God or not, heaven and hell or not, we all believe that we are all going to die, just like we all believe that we need air to breath even if we can't see the air, along with if we jump off a tall building, we will fall cuz of gravity, which we also can't see, etc., etc.<br /><br />The question is, will we die only once with and for God if we repented, received and followed the sin covering that God provided for us through the perfect shed blood sacrifice of His Messiah Yahushua, who beat death and hell when He rose again and thus through His shed blood covering our sins, we will be able to enter into heaven with God forever?<br /><br />Is our choice instead to reject God's Messiah and take the easy way out while we still have to live in this world along with accepting the mark of the Beast from the antiChrist that's coming (or already here) that will lead this war against Israel? God says that we cannot serve two masters; that we have to choose to live and die once for Him or live and die forever without Him. It's just sad that people would rather have the temporary comfort leading to the eternal torment of satan than the temporary trouble leading to the eternal freedom and blessings of God.<br /><br />God's Word, whether we choose to believe is real (like Him) or not (and which has been proven true and continues to do so); I believe is as true as it was yesterday, is today and will be forever (just like Him with His swift terrible justice and His immeasurable love for us all because He provided our eTicket to heaven, the sacrificed and risen Yahushua the Messiah). Will you die with God or without Him? Will you die for Him or against Him? Will you accept the bail (Yahushua HaMashiach) that He paid on your behalf to get out of satan's hell so that you can enter into His heaven?<br /><br />My prayer is that all will ask Jesus Christ (Yeshua or Yahushua the Messiah) into their heart and follow Him so that all may know God's plan for our eternal salvation (rescue from our sins and eternal separation from God in hell) through His perfect sinless sacrificial substitute for our sins, Yahushua, and know His boundless, unconditional love, light, ultimate peace, power, strength, comfort, mercy, grace, beauty, healing, hope, joy and blessings, for you are so very precious in His sight!<br /><br />It's God's way (that He says in His Holy Word is only through His Holy Son Yahushua) or the highway (straight to hell). May God have mercy on us all on our way to finding (or rejecting) and then serving Him!<br /><br />Jesus is my hope in life and my life in death.<br /><br />Please take very good care, shalom and may you find healing and eternal life in the holy name of Jesus Christ!<br /><br />Yahushua loves you!",2.0
"This is one of the first coconut oils I purchased.  I purchased it for my homemade hair and body butter concoctions.  It was/is a great product however, I have found a cheaper alternative.  Thanks",1.0
"These sardines are top quality. They are small, beautifully packed, with a nice light smokey flavor. The olive oil packing liquid adds nicely to the flavor. It's certainly worth the premium price.",2.0
"I bought mine at Whole Foods, and was excited at first, but no where on the package does it say that these colors do not work on eggs.  Okay, so reading their website it says these are not for eggs, fine, no more easter eggs, but what about coloring hard boiled eggs for kids' bentos?  Nope, the colors do not stick to a peeled egg either.  And it did not matter how much vinegar I used either.  Okay, so, moving on to frosting, no matter how much you add the frosting is always pastel, okay, fine, no real biggie, but the red comes out like a brick red color, really quite orangish, and I couldn't get a good a pink or purple because of it.  I guess I should have put the stuff in the fridge because it does not last well either.  I will definitely be looking for an alternative naturally colored food coloring, until then I am relegated to nothing more than using the blue to make the kids' scrambled eggs green a la Seuss.",1.0
I purchase this popcorn at Costco every chance I get.  I was glad to see it at amazon for such a great price.  This popcorn is always very good and fresh.<br />The only reason I did not give it 5 stars is because my favorite cheese popcorn is a little more cheesy and stickier.,1.0
"Although slightly more expensive per pound than the same brand from Costco (approximately a 1.2 pound pack vs. 1 pound for same price), these have very little odor, while same brand at Costco are very ""aromatic"".  Our golden retriever likes both about equally.  The chews seem to clean her teeth.<br /><br />I cut the sticks in half on my band saw, so a 6"" piece is about right for a good days chewing.",2.0
"Fantastic coffee.  Here's my trouble -- and it's very likely that it is MY trouble alone: I don't know how to make a cup of good, strong coffee using these tea-bag sort of coffee packets and a regular coffee machine.  I find that if you put these packets into the bottom of the coffee filter basket and run water through it, the water runs through too fast and the coffee is too weak.  I have tried using these like actual teabags, which definitely makes a better cup of coffee, but requires a little more time and supervision than I want.  I presume that the right kind of machine, or the right style of coffeemaking, turns these packets into solid gold for ease of use; for me, though, not so much.  But yeah: seriously tasty coffee, once you get the right amount of coffee-ness in your hot water.",1.0
"This is one of our favorites for a mild coffee.  It's very flavorful, but not strong or bitter, and complements food very well.",2.0
I LOVE this coffee.  It's strong and bold without a bitter aftertaste.  I have just placed an order for another one.,2.0
"Worked ok, kind of a pain to keep squirting it over and over. Thinking an aerosol would have been better.",1.0
"My wife and I go through jalapeno slices like they're water (we eat a lot of nachos and also include these in most everything else we cook: huevos rancheros, meat loaf, etc., etc.) and these are the best we've tried. Also, the unit price at Amazon is the best we've found for any brand of japapeno slices. That's why we're sad: the last time I went to order more, Amazon was out of stock, with no projected availability date. What are we to do??",2.0
"I have persistent dry scalp so I'm always looking for products to help with this.  I use a tar based shampoo part of the time but don't want to use it daily.  The Clear Scalp and Hair shampoo works fine - my hair is clean, soft and my scalp is not itchy after using it.  But it has a perfume-y scent that I don't care for.  I will not be buying it again because of that.  Perhaps a scent-free shampoo could be developed?",1.0
"This coconut oil is wonderful.  I use it as the shortening in my bran muffins and then as a spread when I toast them.  I also used it to fry yellow squash.  The combination of flavors were awesome.<br />Even used it on my hair as the best hot oil treatment ever.<br />After reading the benefits of coconut oil, this product will be a staple in my household.",2.0
coffee is great but delivery was very slow. First time i ordered product came very fast. This time it took a week to arrived. This was very disappointing since I based my consumption on the first order. Do not know that I would order again.,0.0
"I've been some combination of nursing and/or pregnant for a few years now, and trying to find time for a meal when chasing after a toddler or when morning sickness gives you many reasons to avoid every food on earth can be a real challenge. Because of this I sometimes feel like my pantry is some sort of test cabinet for a nutritional bar company. There are always at least a few kinds in there, ones that I've tried before and like and ones that I'm trying out for the first time. I finally got around to trying Kind Bars after all this time, and this specific flavor is officially on my ""that's it, you've found a gold medal winner"" list.<br /><br />There's usually something for my picky side to take issue with, but not this time. I love that they have extra protein, as they really manage to leave me feeling full and satisfied if I end up turning to one in place of lunch. The fact that it was packed with nuts made me suspect that I would find it too crunchy, but it has the perfect level of chewiness with a really pleasing-but-not-overpowering crunch. Unlike their sister bars (Passion Fruit Macadamia + B Complex, which I purchased at the same time) these are not cloyingly sweet. Don't get me wrong, they have sweetness, but I find that it's just the right amount-- you're tasting the nuts and other good things with just a bump of sweetness to help it along.<br /><br />I bought one box to try them out, now I'm back to load up on them while they are on sale. I'm going to be keeping these as my main bar with one or two other favorites for occasional variety. If you are the kind of person that is always on the lookout for a quick meal or snack fix, I really can't recommend this specific bar more!",2.0
My wife is Chinese and drinks this every day. She prefers the loose leaf type and this tea comes in a mylar type sealed bag inside the box. This keeps it very fresh until it's time to open a new box. The flavor is a mild traditional green tea.,2.0
I had a hard time drinking this tea as it tastes like cardboard! There's no taste or flavor. I don't know if it actually works to strengthen the uterus as I wasn't able to make myself have it for the couple of months required. I'm not sure if all raspberry tea tastes like this or just this brand.,0.0
"I LOVE liquid smoke, so do most people after they've had my steak, chops or chicken; I've helped initiate more than a few fans. Last year my local store stopped carrying Wright's, but brought in 3 new brands to replace it. All three brands had soy in them and other various ingredients. Having only used Wright's in the past I was shocked to learn that not all liquid smokes are created equal. Wright's liquid smoke is allergen-free, which in my family is hugely important. I was delighted to find Wright's on Amazon, now I order by the case, save money and get the purest product on the market.",2.0
"I found this in a coffee shop and was delightfully surprised.  this is the best coconut tea I have ever had.  Everyone that I give a tea bag to,  wants to buy it.  It is perfect by itself or with cream.  it has just a hint of cocoa - I found it to be more for coconut lovers than chocolate lovers - although my sister in law who is a chocolate nut loved this tea.  Hopefully Amazon will carry this soon because the coffee shop is gone and I am running low...!",2.0
"I ordered this to serve at the Holidays and it was very well received.  It does not have a strong coffee taste - it's more of a cocoa flavor with a hint of coffee.  The instructions on this product instruct to make it with water, but it has a much richer taste if you make it with milk.  At any rate, it's a good product and I would recommend it.",1.0
Item tasted plain and was crumbly. Did not taste at all like it is described. We were disappointed with product.,0.0
Very delicious! The consistency of the cola gummi candy was more like concentrated than those of the gummi bears. It was not as soft but the flavors linger longer in the mouth. Love it and will order more in the future,1.0
"Pomegranate: My first sip of Izze's Sparkling Pomegranate was not appreciated by my palate very much; I thought it tasted like someone had mixed a wine cooler with beer. I actually did a double take to look at the can and search for alcohol content. By the end of the can I liked it, and by the 3rd can I really liked it. It's tangy, fresh, with no sweet aftertaste and has a cool looking container design (aesthetics always matter!).<br /><br />With a total of 80 calories per cute little can, this isn't exactly what you'd call a ""diet drink,"" but I find it to be surprisingly filling, so it makes a great in-between liquid snack, and can stave away the hunger pangs until your next meal without doing damage to your diet.<br /><br />Overall a nifty drink in a most attractive can. Don't let the first taste fool you. Izze's Pomegranate Fizzy is quite yummy...a very pleasurable acquired taste.<br />.......................................<br />Grapefruit: Izze's Sparkling grapefruit is absolutely the best drink in a can I have ever tasted. Nothing is even a close 2nd. Tangy and refreshing, its lemony grapefruit flavor is quite strong and tantalizing. It also contains white grape, apple and orange juice from concentrates, but what my taste buds remember most is the lemon and grapefruit. The Grapefruit flavor has 90 calories per can, for those counting calories, but like the Pomegranate, it's very filling, and does well as an ""in-between"" snack for dieters.<br /><br />This wonderful Izze fizzy is addictive. On a hot day cold Sparkling Grapefruit is a total delight, and since it does not have refined sugars it truly takes away your thirst, not like those soda pop drinks that actually seem to make one thirstier. Thank you Izze, your Sparkling Grapefruit gets the gold award for canned beverage in my house.<br />If you're into ""hard likker,"" Izze's Grapefruit would make the perfect mixer, for vodka or tequila.",1.0
I have just ordered this same product from Great Northern Popcorn website. It is about $30.00 cheaper than Amazon. Have not tried it yet so I don't know how it taste.,1.0
You get two small bones in a package NOT the large one show I have 2 15 lb dogs who ate them like candy in 5 minutes expected a LARGE single bone to be chewed on for a while NOT a 8 dollar snack to eat BEWARE,0.0
"My dogs pretty much eat healthy snacks like dried chicken, dehydrated sweet potato sticks, fresh carrot sticks and the like. They turn their noses up at most store brand dog treats and bones, but they love these. One of my dogs has a very sensitive stomach, too, but has never had any issues with these. They're crunchy low-odor treats that make a great little snack. They're too big to use as a treat if you're going to be handing out multiple treats for a training session, though, and attempting to cut them will crack the outer crunchy shell.  In addition to the treats themselves, I love the 40 oz plastic jar. It keeps them fresh and is reusable. I once bought a box of these in the store that some creepy crawlies had gotten into, so I love that the plastic jar keeps the bugs out, too!",2.0
"For the most part, these are what you'd want in pistachios. They arrive fresh and tasty, for a little lower price than the local store.<br /><br />I'd estimate about 5-10% of the nuts are not opened, and get trashed. Another 10% get opened with some fingernail prying and pulling pretty hard.<br /><br />They're pretty salty, which isn't ideal, but right where I'd expect a normal salted pistachio, great for some who like salty and too much for others.<br /><br />However, there's one bug in the product - literally. I think two of the last three bage had one nut each where the nut had a bug - work, whatever it was - inside the shell.<br /><br />If you're on the couch munching watching tv, not looking at the nuts you open and eat, it'd be very easy to have eaten it. It's disgusting.<br /><br />I contacted the manufacturer, and they explained 'they try but it's not practical to avoid'. They're not the only brand - my last bag (and I mean last bag, over a year ago, didn't buy after) had the same thing.",1.0
"This is a great bar for a meal replacement. The only problem is that he outside peanut-butter was sort of melted as it was being shipped and stored so the inside was a bit messy. The taste? Very good, no after taste, very filling and overall a tasty bar for protein and a meal replacement.",1.0
"I love teavana products, when I ordered this sampler set I was excited. It arrived with NONE of the tea, I contacted customer service, They took their time sending me the teas I had already paid for, and four completely different flavors of teas arrived, the flavors look gross ""strawberry lemonade"" and other fruity flavors, but NONE of the teas they claim are included are here.This Not what I ordered, customer service leaves something to be desired, in my opinion they should have put a rush order on the teas they forgot to send me. Now I have tea I paid for and don't want. Very disappointed.",0.0
"It is good. I prefer the taste of baking mixes from scratch, but for store bought, it's pretty good. Much cheaper in local grocery stores. Under $5 per box at my local stores in Chicagoland area.",1.0
"I don't do very many reviews of products, but I had to for this to try and spare others like me. This is one of the most repulsive, vile and sickening ""food"" products I have ever had. I know nothing about their other flavors, but stay very far away from this. It tastes like someone took whiteboard chalk, ground it up, put it into a kiln with coffee bean shells and ""roasted"" them together until they were burned beyond recognition. I can't find the words to describe the awfulness of this product. So I'll try a different method to describe it... Some of you may be looking at these bars because they are vegan. If you are, trust me, you will be happier eating a slab of baby seal which you clubbed yourself while kicking puppies in the face. I truly wish there was a negative star rating. This product deserves it.",0.0
"I love this salt, hardly have to use any its very salty thank goodness its healthy.  I never use table salt or sea salt anymore.",2.0
"My honest opinion, beautiful, but strange tasting, and made me feel a little sick. They tasted good enough so that I ate five more quickly after eating the first, and did notice a melon flavor, but it seemed quickly muted by this odd sweet taste that made me feel ill. It wasn't highly unpleasant, but made it taste what I thought was overly candy like and so turned what could have tasted like something pleasant, into a cheap candy taste, that was too strong and so made me feel sick. Also the powdery consistency in the middle I don't think was strong enough, I noticed more of the soft outer covering than the filling, which was more interesting and so wanted to taste that more, but it was so easy to chew that it passed into me fast and was gone in a moment.",1.0
"The regular cola flavor has a terrible diet taste.  I hate artificial sweeteners, just can't get used to the chemical taste. I just plain don't like it at all, and poured the rest of the syrup down the drain after using only enough for 1 bottle of soda.  Yep, it's that bad.",0.0
"I like all of the flavors to a degree, except this one.  It's really salty and the combination of flavors isn't good.",0.0
"I am a first time owner. I read that it is best to feed a puppy higher quality foods instead of the big commercial brands.  After reading a lot of positive reviews, I decided to try Wellness Super5 for Puppies. Worst mistake I ever made.  My little bully's stool was never firm.  It did however make his coat very shiny. But he developed a very bad case of diarrhea. He stopped eating and drinking for a day.  I was so worried about the lil guy. After an overnight stay (& a very expensive vet bill), my lil bully returned home full of energy.  The vet recommened that he would have to eat canned Purina EN for the rest of his life.  Realizing that they really just wanted my money, I decided to switch his food.  I decided to go with Canadae ALS. During the transition, BlackJack was still having a loose stool. After more research, I finally decided on Cal Natural Lamb & Rice. I started mixing this food and BJ developed a very bad bloody diarrhea case.  I started the ""at home remedy"" of pepto bismol and a bland diet.  The pet store clerk recommended some canned pumpkin as well.  BJ fasted for 24 hours.  After feeding him boiled chicken & rice for a few days, the blood gradually disappeared. I slowly started mixing the Cal Natural Lamb & Rice. All i can say is BJ is feeling 100% better and his stool is solid!!!  This was the result I wanted with Wellness, but I was very disappointed.<br /><br />IF YOU WANT A HEALTHY PET AND A FEW BUCKS SAVED FROM A VET VISIT, PLEASE STAY AWAY FROM THIS FOOD!",0.0
"This stuff is pretty darned good for what it is...not supposed to be great for you but beats a big burger and fries. If you pair this up with a dark green salad and maybe a slice of garlic toast, you're good to go! I put red pepper flakes and parmesan cheese on top of mine and zipped it up a little. These Compleats meals are iffy--some are better than others. This one happens to be pretty good. I do wish they'd have made it with meat sauce, but as it is, it's good enough for me to recommend it to you. My kindergartener was licking her fork! So...",1.0
"I love these chips.  Not only are they gluten-free, but they help me stay on my Weight-Watchers Points Plus program, too.  I can enjoy a whole bag of potato chips, get that crunchy craving satisfied while not feeling deprived or guilty.  Sometimes I wish they were a little saltier, but that's not a big problem.  I just add a little sea salt when that happens.  Most of the time, they are just perfect!  I have reordered these repeatedly since I was first introduced to them earlier this year.  What a find!  (I have also ordered directly from Glenny's website.  Amazon often beats the price with super-saver shipping, though.)",1.0
"My dog never met a meal she didn't love including this one.  The price is very good, especially utilizing the subscription option.  I make 2/3 of the food I feed my dog, it's very easy and economical and the best way to control the quality.",1.0
"Thought I was ordering Light roast of these K-cups.  When I received the box, it said light roast on box.  When I opened it, it was all Extra Bold French Roast....bleh!!  Too much trouble to return so I sent it w/ my husband to his office and bought some K-cups at the store.",0.0
"I have been making pumpkin pies and other treats for years.  And I have noticed how over the years that Libbys Pumpkin has become less and less dense, no doubt to keep the pricing and profit margins at a certain point.  The problem is that I have to adjust my recipes so that the mix isn't so liquid.  I have also complained to Libbys to no avail -- they simply issue the typical corporate lie as if they're responding to a first time user.",1.0
"If you have to have a lollipop these are pretty good ones to have. Natural. Organic. Free of most allergins(safe for most ""allergy kids""). Great flavors (Mango, Pomagranite, Watermelon, Apple, Blueberry, Cherry, Grape). Colors from beets, carrots, berries, etc. Kids and adults love them. I have been using them for years at schools and public events, and people ask for them over every other major brand lollipop I try.",2.0
Very good option if you are looking for flax.  It is very finely ground so if you want flax that is a little more coarse try another product.<br /><br />Jacqui,1.0
"I like this coffee alot, because I'm one who prefers a mild tasting vanilla rather than a flavor that's heavy or artificial. I took off one star due to the coffee being mild tasting as well. I was expecting Starbucks usual full bodied coffee...and it isn't. If you're looking for a richer coffee flavor, I'd try Melitta.",1.0
"In lieu of the nearly mythical regard of this coffee according to our Amazon reviewers, I simply had to give this a go. Initial results are: good, but not as good as advertised. Allow me to elaborate: I LOVE COFFEE. This stuff does not taste like coffee, it tastes like flavored water. It lacks that fullness and bold flavor that I desire, which I guess is what you're getting when you get pecan flavored coffee.<br /><br />TL;DR: If you like bold coffee, avoid at all costs. If you like ""light"" coffee, this is your blend. Either way, you'll like it, just maybe not as much as everyone implies.",1.0
"I popped open a 1.5 Liter bad boy after a six-mile run and felt refreshed, but it was very hot and I don't know that the refreshment was from anything more than recovering from severe thirst.  I drank the entire bottle in about 15 minutes.<br /><br />I take other pre-workout and post-workout supplements and many of them have potassium and electrolytes.  I noticed that a bottle of water from Wal-mart, bottled at a municipal plan, contains the same level of potassium as Essentia.  I down a couple of 16.9 ounce bottles of that water after running as well.<br /><br />So, I can't attest that this water will change your life.  I can't even attest that it's worth more than other waters.  pH balanced water sounds great, and there's really nothing from a taste level that's bad, certainly.  But did it impact my overall physical recovery after a run?  I don't think so.  I was less thirsty, of course, but my legs didn't spring into action any faster or anything like that.<br /><br />It's good water.  Given a choice of this water or another brand that was similarly priced, I'd reach for this one.  But I also didn't experience a compelling reason to switch from the cheaper Wal-mart water.",2.0
"Claxton Dark Fruitcake has been a holiday tradition in our family since the mid 1950's. I ordered it directly from the company this year and when I served it at Thanksgiving, my guests and I thought I must have been fooled by a counterfeit website just claiming to sell Claxton fruitcakes. It was at best 40% fruits and nuts and consisted of a gummy light colored ""cake"". I emailed the company and expressed my disappointment. After several emails back and forth and after today talking to one of the owners, they assured me that it was the original dark recipe.<br /><br />In reading the ingredients, I noticed that corn syrup, sugar and high fructose corn syrup were listed after flour which was the 4th ingredient. At the very end were listed molasses, spices and 3 artificial food dyes. High fructose corn syrup wasn't widely available until the mid 1970's to mid 1980's, so I'm not sure how it was one of the original ingredients.<br /><br />All of the people I talked to seemed to have the attitude that I was so stupid that I couldn't possibly be observing what I had correctly. Although they offered to send replacements if I returned it at my own expense, they told me that what I would receive would be identical to what I have. One of the owners informed me that they had received zero complaints this year.<br /><br />I am grieving the loss of an almost 55 year tradition, but the other 4 cakes are now in the trash.",0.0
Mmmmmmm...This sipping chocolate is heavenly. I used half and half to make it very rich and didn't add sweetener. Mmmmmm it is so good. Kelly. [...],2.0
"I LOVE this protien bar.  Best that I have EVER had.  Do not order in the summer.  I got them and they were totally melted, BAD.  I did find that by refrigerating them you could at least salvage the bar.",2.0
"I bought this product to use in my tea. I normaly buy Honey granuals, but I decided to try this product instead. I used two teaspoons in my tea. What I got was no sweetness at all, no honey taste at all, and a load of sludge in the bottom of my cup, that when I accidently got a mouthful of it tasted like old cardboard. It was absolutly disgusting. To make it worse after I put it in my tea, I mixed it with the rest of my honey granuals in my container, so now I have to throw it all away. This product is straight up disgusting. DONT WASTE YOUR MONEY!!!!",0.0
I've been taking Cytomax for a few years now and I find it helpful in marathons and triathlons.  I would highly recommend the tropical fruit flavor.,2.0
"My dog loves these treats.<br /><br />My only complaint is that they should make some larger size ones.<br /><br />I have a border collie/lab mix, about 75 pounds, and he just gulps these down.<br /><br />We still give them to him, as they really do help his skin problems.<br /><br />From our experience with other treats, if they were larger, he would chew them and enjoy them more.",1.0
"As a newly adopter of a one year old, I tried certain foods with not much success.  My dog loves this food, and I do too, as she eats well and healthy.",2.0
"as the rest...  Have been taking the product for over 3 weeks.  Didn't notice any improvement or change in anything, and it tastes AWFUL>",1.0
I tried this bar after trying the Bakery on Main PB & chocolate bar.  I liked this one a lot better.  The same issues with texture - better if it's warmed up a bit so it's more pliable.  But the flavor is good.  These do the trick when I need a GF granola bar fix.,1.0
"Got these for a change of pace when it comes to packing my lunch for work. My usual fare is either an Easy Mac Bowl or a Lean Cuisine, so I wanted to try something like a Lean Cuisine that didn't require it to be kept frozen. Seemed like a good idea.<br /><br />Firstly, it doesn't appear as though you get much. There was some penne pasta but it doesn't seem like much and it's really not. I guess for the amount of calories per serving it's fine, but I was still hungry after eating it. The sauce is a bit on the sour side. Now, being a born and bred italian, I despise sickly sweet pasta sauce one often finds as you move west through the country, but this was even too sour for me. The chunks of chicken were laughable, i probably wouldn't have even known it was chicken had I not been looking for them and ruled out every other piece of food I *could* identify. I almost would rather not have the chicken in there at all if it's just going to be little freeze dried cubes of mystery meat.<br /><br />All in all, I was disappointed. Maybe another style/type of Lunch Express is better, but I don't think I'll be buying any more of the Tuscan Style Penne any time soon.",0.0
"The Espresso roast is very smooth and very good. To be honest though, the dark roast has a much more pronounced flavor and is personally preferred over the espresso. Don't get me wrong, the espresso is worthy enough to buy again, but if you're going for ""WAKE UP AND TASTE THE COFFEE"" experience, the dark roast is the one you want.",1.0
"Every 5lb bag of whole beans I've bought off of amazon has been tasty and worthy of 5 stars (even outside of subjective preference, they are GOOD coffees, if maybe roasted too dark or too light for my tastes, etc). This product defied that standard. The beans were dry and dusty. Many of them were broken into smaller pieces already, and the coffee brewed is distinctively ""bad."" I suspect that my 5lb bag may have been old stock, but it was a huge dissapointment. I soldiered through the last cup today and felt compelled to prevent others from making the same mistake I did. Go with something else.",0.0
"Well worth the price and wait by mail!  Tastes like a waffle and not a pancake (I hate waffle batters that are just pancake batters).  Nice smell, texture and have no complaints.  G. Will",2.0
"These are premium fresh organic beans resulting in great flavor after roasting on an air popcorn popper to a medium roast which is my preference.I roast small batches, outside and grind in about 48 hrs. With great results.",2.0
"I've had my Kuerig for about 6 months now.  The hardest thing to do is find good, bold, strong coffee that can be used to make a 10oz mug of coffee.  Too many (most) K-Cups produce a watery-horrible 10oz mug but this cup stands up.  A mug of this coffee is still rich and bold.  I still lhave a hard time with how much K-Cups cost but when on sale this is a worthwhile coffee.",1.0
"Interesting product. Overly hyped, high priced red raisins! This brand is comparable to others.  I doubt that they're grown in the Himalayas.  Goji is also grown in California.  I didn't think that this food is especially ""super"".",1.0
It is very cute. Once I put it in I had to take it off and take a hole puncher to a few spots bc it wouldn't fit exactly but it was close.,0.0
"Do an Amazon search for ""Easter"", and what comes up, in addition to the nice Easter movies and such? A skinned dead rabbit. Are you people on crack?!!!! I'm sitting here browsing with my kids looking for a couple of Easter DVDs and this is what they see? Wake the hell up, Amazon!!!!",0.0
"I've had my Kuerig for about 6 months now.  The hardest thing to do is find good, bold, strong coffee that can be used to make a 10oz mug of coffee.  Too many (most) K-Cups produce a watery-horrible 10oz mug but this cup stands up.  A mug of this coffee is still rich and bold.  I still lhave a hard time with how much K-Cups cost but when on sale this is a worthwhile coffee.",1.0
"I'm glad to taste this one; it's ideal for me, not bitter. Taste is smooth, whether adding sugar/cream or black.  I'll order more.",2.0
