Text,target
"****<br />This is a fine chai spice tea from Stash, made from blended black teas, ginger, cinnamon, allspice, nutmeg, cloves, and natural flavors of cinnamon, clove, and cardamom. Many chai spice teas (which I drink plain without milk or additional sweetener) nauseate me, but this one did not---I loved it! The numerous spices are a unique taste sensation, and enjoyable cup of tea. I brewed the tea as I always do, leaving the tea bag in far beyond the 3-5 minutes recommended brewing time, and the tea never turned bitter, just got stronger and tastier!<br />****",1.0
"I was excited to get the ginger jerky in the mail after the good reviews, but I find it very bland.  The jerky by Vegan dreams is much better!  This has no taste and am pretty bummed I have 11 packs I am never going to eat.",0.0
"The cookies are very tasty and moist. Most similar cookies are tried before are dry and crumbly. Very pronounced nutty flavor, good consistency, not too sweet.<br /><br />The fact that it's sweetened with natural zero-calorie sweeteners (and not the dreaded aspartame, splenda, sucralose etc etc) was why I looked at these in the first place. I am healthy, not a diabetic or overweight. But in my opinion the sugar is the cause of many problems that take some years to develop. So I sought cookies that are sweetened with stevia. Fat I don't mind, vegan or not I don't mind. I don't want sugar, and I don't want artificial ingredients,  and these cookies deliver. Two thumbs up. The only thing I would like improved is the price.",2.0
"This product was described as ""Medium Roast Sampler, K-Cup Portion Pack for Keurig K-Cup Brewers"" but contained over 50% extra bold...no return available....complete waste",0.0
NATURAL CALM is a great relaxing magnesium supplement.  This product will balance your calcium intake and restore healthy magnesium levels. This product also helps reduce stress after a hard days work!  Use as derected.,1.0
"This tea tastes very nice. Its sweet and according to ads its the natural sweetness of peaches. However ingredients include aspartame and sugar. Despite this, there is not an adverse aftertaste. This tea is excellent brewed over ice. Great summer drink.  I also brew my Peach Tea hot. Add a little cinnamon, maybe a bit of froth, and you have a really nice winter drink. If the truth be told I prefer the Peach Tea hot.",1.0
"Clear Scalp & Hair Beauty Ultra Shea Smooth & Nourish Conditioner has a lot of pluses.  I've got dry and frizzy hair and usually use $20 per bottle stuff to try to combat it.  This stuff works about as well.  My hair feels clean after using with no build-up feeling, it smells nice, and the upside-down bottle is a terrific design.  I've still got frizz, but at least it's silky frizz.  I'm going to alternate this conditioner with my expensive brand and save myself some money!",1.0
"...but if you've had the good stuff, this is a little bit disappointing. The wax is very waxy tasting, instead of being really infused with the honey and instead of being soft and pliable, it was brittle, which is something I've never experienced with honeycomb. Additionally, the comb part wasn't full and complete--the edges were broken and there were broken 'holes' in the interior part of it, instead of being a weavy-comb like it should have been.<br /><br />On the plus side, there was a good amount of honey in the box and the plastic packaging that it's in is hard plastic with an easy enough pop top to it. When the product was delivered, it had melted and slid all to one side, and had leaked out of the packaging. I'm not rating this product by the packaging or the shipping though (I gave shipping feedback elsewhere). This is just about the honeycomb product inside.<br /><br />It's not bad and if you've never had the good stuff, for a fair price, this one is fine enough maybe to get for the kids to try it. If you're wanting it for cooking, for a gourmet or specialty display or to use for something that requires a solid, full and soft, pliable wax, this isn't your product.<br /><br />But for just sucking on some honeycomb and chewing some wax, for kids who don't know the difference, or even for breaking off a piece to drop into a tea or a hot drink, this is good enough, at a fair enough price.",1.0
"I love this syrup; it is clean-tasting and minty in a natural way. The Monin flavored syrups are much like Torani syrups, only better. (Except they are harder to find locally.) I use a few tablespoons mixed with two cups of soda water (over ice) to make a homemade soda drink that doesn't have high fructose corn syrup. It is refreshing and delicious! Of course, you could also use this to make an excellent mojito if you wish.",2.0
"I wanted to love these, my son does, but they DO BREAK and very easily.  My 8 month old is able to bite off big pieces.  This is not a safe baby product.  For now I think we are going to stick to frozen banana in the baby safe feeders.",0.0
"I got these as gifts and absolutely love them. Yes, you can use ice cube trays to freeze baby food & other things but these are so much more convenient for me since they're = a jar of baby food, plus the reason I really love them is that I have continued to use them all the time after we were done with purees. I have 19 month old twins & made all their purees & continue to make a lot of their food and freeze things ahead for easy defrost & prep at the end of my work day when we get home & they're starving.  I'm not sure why another person was trying to scoop the portions out with a spoon (?) but all you have to do is run hot water over the back side for about 30 sec and everything pops out no problem. I have the same issue w/ ice cube trays so I don't really understand the issue others have reported.<br />So, in addition to purees, I have frozen things like the following in these to = 1/2 or full portion sizes for my kids (depending on how old they were, obviously I need to defrost more of them as they get older): risottos, ground beef/turkey, small meatballs & sauce, mac & cheese, small portions of elbow macaroni (when they were younger & couldn't eat as much), and anything else really that can be smooshed into the container. These are things that would not work in an ice cube tray & freezing in a million containers or one big one is not practical, at least for me.<br /><br />It's too bad they're not a little more affordable but I do think they're great.",2.0
"I've tried numerous canned -grain free- foods for my cat Roxie. She just doesn't care for them. I opened the can of Paw Lickin' Chicken food from Weruva and she started eating right away and never stopped till it was all gone! I was shocked! She's always had a lot of allergies and has always been picky when it comes to canned foods...so i was a happy camper when i saw how she took to Weruva's food. I contacted Weruva via email to tell them how impressed i was and to inquire where i could just purchase some single cans instead of a complete case of each of their flavors to try on Roxie. They responded immediately (actually the President of the company and co-owner responded) - WOW!  They were very helpful and gave me a lot of insight about cats and allergies and such. I did order about 8 different cans/flavors from one of the websites they mentioned and am anxious to see how Roxie does with the other flavors. Again, i am very pleased with their food and the company itself!  Will definitly order again!",2.0
"every hot chocolate k-cups tasted funny..<br />to be honest, it doesn't taste like chocolate at all..just some sweeten and water.<br />I'm glad I buy these samples first..",0.0
"I nevr tasted 100% Ethiopian Yirgacheffe before, so I wasn't sure what to expect. But this really surprised me. There was none. No taste. Just tan water.  When I put the packet into the pod brewer, what came out was not coffee. I couldn't believe it. Not from Marley Coffee & Tea One Love Organic Coffee. No way, mon.  I didn't name my dog Stanley Marley for nothing.  I'm a believer.  I took another pod, cut it open and poured the contents into a K-cup and gave the Keurig Brewer a try. What a difference.  The fragrance was enough to bring me to my knees.  The taste?  You know how coffee is supposed to taste but mostly doesn't?  That's how it tastes.  Rich, deep coffee notes, almost a smokiness, but not heavy...this is a lively brew.  There is a definite that makes you want to gulp the whole cup. But sip it...it's too good to gulp.<br /><br />After that first experiment, I opened 3 more pods and poured the contents into the Boodum.  Not the right grind, so I ended up with tons of grounds in the cup but the flavor? Even better.  That rich coffee taste with absolutely no bitterness, no sour aftertaste. I had the Keurig version black, and tasted the Boodum mug first with nothing, then with regular milk, and then poured a cup and added one scant tablespoon of condensed milk.  All of them were wonderful.  Of course I did not sleep for 3 days, but you have to make sacrifices for the sake of science.<br /><br />I wholeheartedly recommend the coffee, but not the carrier. Don't order the pods, order the whole bean or ground, loose coffee.  This is an excellent brew when it is released from Pod Prison. It has that beautiful deep, almost turkish coffee flavor going for it.  Black it revs you up, but with milk, cream or condensed milk, it is pure sipping pleasure.  This is Sunday morning, sit back, read the newspaper, put your feet up, life is wonderful coffee.  No fooling.<br /><br />And just for the record, one of the reviewers who gave this product a single star felt that it was bitter and too strong.  I don't know what sort of weak-kneed coffee set that standard, but if you are using the pod, there is no way this could be too strong.  The same reviewer also added ""flavored coffee creamer"" to the cup.  That stuff is just awful. The 'flavors' are crude and artificial and probably made from petroleum byproducts, recycled plastic bags and zoo waste.  Add real cream, no problem. Add flavors...real cinnamon, cardamom, a little red pepper even.  Nutmeg brings out the inner soul of most coffee, it's lovely. If it's a spice and smells like dessert, it will work.  You can melt a cube of dark chocolate in the microwave and stir it in. Even better, smoosh up a Peppermint Patty and pour the coffee over that. Chocolaty, pepperminty goodness that is like Christmas in a cup.  Flavor your coffee any way you like, but not the fake stuff.  But with this coffee, you don't need to monkey around.  It's that good. Just nix the pod.",2.0
I made the waffles and was not impressed.<br />Definitely not worth the expense!<br /><br />It's only redeeming quality was that I seasoned it to bread oven fried pork chops.<br />I would rather have saved my money and made up a flour mix from scratch.,0.0
I have two dogs; a lab and a husky. They both liked these treats  I like the size of them as I can give more than one and not feel like I am feeding them too much.  The consistency is sort of like beef jerky.  Actually looks good enough that I could eat it.  I'll leave it for the dogs though.  I would definitely order this product as it is healthy and enjoyed.,1.0
This product came to my door step exactly how I thought it would. Perfect condition. I am looking forward to my next shipment.Thanks!,2.0
I buy these occasionally and drink them for breakfast when I don't have time to sit down for a meal. They taste pretty good and give me the vitamins that I would otherwise miss out on.,1.0
"I can't get enough of this tea! The experience starts when you tear open the envelope and inhale the gorgeous aromas of cinnamon, cloves and ginger. Continue enjoying the calming scent as your tea steeps in the hot water and meditat on the little pearl of wisdom written on each tag. Finally, in 3 to 5 minutes when you drink your tea, you'll start to realize while no other green chai tea will ever measure up again. This is the best - truly, therapy in a cup. But please note: if you're not used to chai tea, it may take a few cups to get used to - I think it's a little stronger than other chai. The traditional way to drink this is with sweetener and a little milk, although I prefer mine with just hot water. Often I will throw a thimble-sized amount of peeled and chopped fresh ginger root into my mug and leave it in there as an extra health and flavor boost while I drink my tea. Heavenly!",2.0
"These spoon tips are brilliant for at home or on the go.  The only issue I have is that it would be a little better if the hole that feeds the food onto the spoon was a bit lower in the ""bowl"" of the spoon.  You have to squeeze the pouch, then tip the spoon down to let it roll to the front.  Either that, or you have to squeeze some much out that it's kind of too much for their mouth, at least for a small child (mine is 9 months).  They come in a little clip-on little case which is now always on my diaper bag.  Overall, one of my favorite new baby gear items. Thanks Boon!!!",1.0
"Had come across a number of comments mentioning that the taste isn't the same as it used to be.<br /><br />I don't know how it tasted previously, but the contents of this packaging are perfectly fine in taste. I found that cooling the contents a bit tasted much better than consuming them at room temperature or chilling them.<br /><br />Also, the contents contain more sodium than water but, then again, you derive maximum benefit from coconut water if you use it as protection against dehydration or for replenishment, and not as a substitute for regular water. Also, drinks such as Gatorade or Powerade seemed to make me feel more bloated - so far, I have experienced nothing of that sort with Zico. Admittedly, carrying a Powerade bottle to the gym looks much more normal than carrying a Zico coconut water bottle :-)<br /><br />For what it's worth, my mom-in-law suffers from hyperacidity and has found the Natural variant of ZICO to be a blessing.<br /><br />I didn't give this 5 stars because I haven't been consuming it for long to know what side effects there might be, and nothing beats real coconut water, right out of a tropical coconut.",1.0
"Buchkwheat Cereal was always my favorite cereal, so when I found this, I had to buy it.  Nothing like the Buckwheat<br />Cereal I missed.  I can't even taste the maple flavor, had to add maple flavoring.  This did not have the lasting glazed crunch I had hoped for either.  If you have not had the original Buckwheat Cereal, this would be ok, but compared to the original thing, it's not it.",0.0
I loved these.  It is so hard to find lime-flavored candy of any sort -- I am so glad to found them.  I will definitely order again.,2.0
"Alton Brown or not, I like this salt server. I have been looking for a small container for my chili oil, complete with a spoon that fits in it, so I won't have to pull out extra spoons especially when I have already used that same spoon for mixing stuff and then realizing I want to add more chili oil. It was a long search, and some of the containers/jars are just too big when all I needed was something that could handle approximately a cup of whatever. This was what I was looking for.<br /><br />The stainless steel casing was very elegant, and goes well with our predominantly white kitchen. It comes with a tiny spoon (perfect for pinches) that fits in the container without having a ""slot"" on the lid for which serving spoons usually protrude out of, which makes it ideal for my sauce, since I'd like to keep pests and most air out.<br /><br />Of course this thing is not for pouring, at least as a whole, as the glass bowl is fitted loosely around the frame. If you need to pour its contents, remove the bowl from the steel frame first. And the lid doesn't ""seal"" the container, merely covering it up and protecting its contents with the silicone gasket.<br /><br />Overall, it's not only for salt, it's also for sauces too! I am happy with my purchase.<br /><br />See my customer image for an accurate measurement of the product.",2.0
My son and daughter received this as a gift form their Grand Dad and were so excited to try it. They hated it my mother and I tried as well and totally agreed with the kids this stuff is nasty!!,0.0
"Not anything to rave about. They were okay. I think if I truly had a craving for chips I would just buy and eat ""regular"" ones. Won't buy again.",1.0
Bought this as a gift for a Hazelnut coffee lover who disliked it. She said it doesn't even taste like hazelnut. Maybe we just got a bad or mislabeled batch or something but I'm not throwing good money after bad to find out. There are many other hazelnut K-Cups in the sea.,0.0
This is a great hot cocoa as long as you read the box and only use the 8oz setting on your coffee make. Otherwise it will taste watered down. Also it is an instant coffee so dont be surprised by it.,1.0
"Think Thin has changed their packaging (no big deal) and unfortunately their bars (big deal). I don't believe the quality problem was due to shipping as I have ordered through Amazon before and been very pleased with the product. On this occasion, the bars were chalky and dry and maybe it's my imagination but I didn't feel they tasted like that last year (old packaging). I will not order Think Thin Creamy Peanut Butter again... but I may give Chunky Peanut Butter another shot.",0.0
"Cafe escapes cafe mocha is my absolute favorite. Its not too sweet . Its just right and I can close my eyes while Im drinking it, and imagine myself in a swiss chalet looking out the window at a snow storm!",2.0
I JUST RATE IT AS AVERAGE CAUSE IT DOES NOT SEEM HIGH IN CAFFEINE TO ME BUT I ALSO DRINK A LOT OF MOUNTAIN DEW,1.0
"My son spent time in France and wanted some of these.  He's had others, but these were just what he was wanting.  Very happy with this product!",2.0
"Very filling but not too oily, like other instant noodles out there. The noodles are just chewy enough and the right size for the hot, spicy soup. A fantastic quick meal for a chilling winter night.",2.0
Now I am not a child but I have been accused of acting like a child quite often in life so I feel that I am qualified to review this product.<br /><br />One thing to note these do taste great I mean I've always had a thing for baby food and these are healthy organic and delicious. The one thing I was most concerned with when I received my order was that the best if used by date was more than a month past the date my order arrived. Now I'm not somebody who freaks out about expiration/best if used by dates because let's be real most things are fine long after that date has elapsed. But apparent of a child that 6+ months old is going to be very concerned with that. So not sure why would get one so past-due but they were fine to me.<br /><br />Now since that I am an adult I did an adult thing and mixed mine was a little bit of vodka (I do not recommend doing this for children remember drink responsibly) but it made a delicious vodkas smoothly that I enjoyed and will probably enjoy again in the future.<br /><br /> anyway I hope you found this useful be awesome!,1.0
"I was used to the bleached white parchment paper and wasn't sure how the unbleached stuff would perform. Turns out that it's a little heavier than the commercially available stuff, and also coated with silicon. I'm not sure it needs that, since I've never had any kind of sticking problem with plain parchment paper.<br />That said, you can use it several times, as long as it doesn't get oily from whatever you're baking. So it's economical -- I bake at least twice a week and it looks like the three pack will last a year or so.<br /><br />You can tear the paper using the box if you're careful to hold your thumb near the edge so you get a good rip started. It's worth two seconds of extra time to save that blade from going through the waste cycle.<br /><br />So far, I like it, recommend it and will purchase it again.",1.0
Extra large totally inconsistent. Worst shipment of these chews. I have 4 dogs two large two small one large dog can't have these chews anymore because of choking on thin pieces. Other dog ok but they are thin small and not worth the money. After this bag I won't order these again for big dogs.,0.0
Arrived in a day - ahead of expected arrival day.  Strong ginger taste. I wish it had more lemon taste. I wish packing was more organized. Best value for money.,1.0
"I am a tea drinker and love to try new varieties of tea. The Blackberry Vanilla from Lipton is a lovely, naturally decaf tea. I love the Pyramid tea bags and do think they make a difference when brewing herbal teas. Herbal tea (which actually contains no tea at all) generally has larger pieces of the ingredients than traditional black or green teas. The pyramid shape of the tea bag allows those pieces more room to spread through the water so the infusion of flavor is stronger.<br /><br />The Blackberry Vanilla tea is a beautiful purple color which is actually from the hibiscus not the blackberry (although I'm sure the blackberry does contribute some of the color). Despite the name the hibiscus is also the dominate flavor which is true of most herbal infusions. The blackberry and vanilla flavors are undercurrents and I wish these flavors had been a bit more prominent.<br /><br />Overall I enjoyed the Lipton Blackberry Vanilla tea and I'm sure it will be a variety that I will purchase in the future.",1.0
"My dog loves these, not sure if it cleans his teeth, tried med size, but dog would not touch them.",1.0
"I usually drink Twinnings or Bigelow English Breakfast tea in bags, but I'm trying to switch to loose teas and this was my first attempt at English Breakfast.  The dry tea smells like English Breakfast to me, but once it is brewed it smells and tastes totally different, and I don't like the taste at all.  I followed the directions and I have tried different brewing times (2-5min), adding different amounts of milk and/or sugar.  Other people might like it, but be aware that it may not taste anything like what you expect.",0.0
"taste is okay,do not trust to the pictures at the box! all of them tiny shriveled chewy! no more buy.",0.0
"This is the third set of this brand pantry moth trap I've purchased.  It's virtually impossible to permanently rid your pantry of moth eggs once you have a moth.  They come in cycles for us.  The traps attract and catch all the adults.  They hatch in cycles, months apart.  The traps will sit empty for a long time, then suddenly I'll find 8 moths in one.  We keep as much food as possible in tightly sealed containers, but always have open cereals and cracker boxes on hand.  Since we started using the traps I've never found moths in the food or flying around.  They just show up in the traps.  You are supposed to replace the traps every three months, but ours have been working for longer periods - probably 5 months.",2.0
"I should have paid attention to the negative reviews, I guess. I was looking for an inexpensive tea chest. Nothing fancy, just a basic box. After waiting from September 24 (when I placed the order) till today, October 4, the tea chest finally arrived. The logo on the outside of the box is facing the wrong direction which is really irritating -- but even better is the fact that the logo INSIDE the chest is also facing the wrong direction (ie: it's upside down). I realize you get what you pay for but for $20 I would have expected that the logos would at least be properly applied. Beyond that, it's at least fairly well made, and the hinges line up and so on. It's just the logos totally destroy the look of the chest and you can't even remove the lid and put it on properly because of the way it's made. Don't waste your money, is my vote. Oh, and incidentally, a bunch of people were saying that the tea IS included -- it was not included with mine. Despite the fact that the tea is NOT included and the logos are improperly applied, this item is ""ineligible for return"" so I am stuck with the upside down logos. Swell. Save your money, unless you're willing to be stuck with it. :/",0.0
"My 10 month old son is not too fond of vegetables and wasn't a big fan of this when I first gave it to him. I tried warming it a little in the microwave first and now he will now eat it without a problem. This vegetable medley is not as ""hearty"" tasting as some of the other Earth's Best products. I have found that my son really doesn't like any Earth's Best food, but I'm glad that he will at least tolerate this one.",1.0
"This dressing is loved by all my family.  My two daughters actually eat salad as snacks, because of this dressing.  When all the local stores stopped carrying it, they were upset.  Thanks to Amazon, we can know order it online.",2.0
"I ordered this and, like another reviewer, received something totally different. The spaghetti I got is actually ""bionaturae Organic 100 % Durum Sermolina Spaghetti."" The box has two labels on each side, that of what I was suppose to get and that which I did get. I suppose it could of been possible that somewhere along the line between the manufacture and amazon, someone dropped the ball.<br /><br />I haven't actually tasted it yet, but I'm sure it's good; just not what I ordered is all!",1.0
Great price on Pill Pockets.  Our one dog does not like cheese or peanut butter (imagine that!).  These fit the bill perfectly.,2.0
"My puppy loves these!  They're small, moist and tasty - perfect for training and rewarding good behavior.  The chicken and peanut butter flavors are great too.  Good stuff!",2.0
I was impressed with this cookie.  I eat them for a snack and I also use them in a recipe.  It is great for both!  I would recommend this cookie.,1.0
"When I start it is hard to stop. This candy is one that my children bought for their father every year.<br />We would go and buy a box for few bucks and he would pretend to be surprised every time they gave him a box.  He is gone now but we still buy a box and put it under the tree.<br />These are a nice cherry flavor and the chocolate, could be a bit smoother but it is fine just the way it is.",2.0
"I liked Bonne Maman Raspberry Preserves. They are very good and for once the prduct tastes as advertized. A nice inclusion of some whole raspberries and a wonderful preserve to have on toast, or what it does, makes me feel like making a nice trifle. To me it would be better without the pitts, but then it would not be a preserve and would lose its great flavor in the process. Great for everyday, or a real treat in a dessert, good on the top of some vanilla ice cream.  Lila Hamilton",1.0
"This is legitimate cassis, just like in France.  It is definitely worth buying, except for the price.  The price Amazon is selling this for is a bit high.",1.0
We were very disappointed in the packaging of this product.  The bottom layer<br />was not protected at all.  Probably around 25 or 30 were broken up and could<br />not be used.<br />Would  you please be so kind as to make an adjustment on this item?  It would<br />help me quite alot,0.0
When I received the product it was regular coffee vs decaf.  Amazon refunded my purchase price and told me to keep the coffee.  Would have ordered the decaf again but it had more than doubled in price.,1.0
"My cats love, love, love these.  The product is great but the price here doesn't make it cost-effective to order from Amazon (hence, the four stars).  I just paid $12.29 (regular price) at my local supermarket and paid even less at Sam's Club.  They seem to be building in the cost of shipping.",1.0
"I tried these in Colorado and came home to find out they only sell them on the west coast. Amazon didn't sell the ones I wanted. I put it on a wish list as a gift for a loved one. Within a week of their birthday, Amazon e-mailed me that it was available. Great chips but, took longer to ship then expected. Just in the nick of time for the birthday. When you want something real bad, Amazon usually comes through.",1.0
"This is excellent green tea and I am grateful I could find it on Amazon as none of the grocery stores around here carry it, nor does Walmart. It make a superior iced green tea for those of us that prefer green tea. It also work well hot. Luzianne has another winner of a product in this one and Amazon's price for a whole case of family size tea bags beats what I would have to spend at a grocery store anyway.  Thanks Amazon!",2.0
Perfect for after working out and need a snack to re-fuel. It is yummy and tastes awesome when warmed up!,1.0
"I bought these smoothies for my 22 month old daughter.  I was looking for something that would be great to take along for car trip or outing away from home.  These are great!  The strawberry banana is delicious.  I tried them too, and I think they're really good.  No mess, convenient and yummy.  Best of all they are great in the fridge or at room temp.  No refrigeration required until they're opened, which I haven't had to do because she gobbles it all up in one sitting!  Good job Earths Best!",2.0
I LOVE KONA!!!I try to order @ least 2-3 pkgs when I can....Thanks. I got hooked on Kona when My sister was stationed in Hawaii. I will order more from this seller!!,2.0
I've tried bamboo and stainless steel bread boxes before. This one is by far the best. It can store 1-2 one-pound artisan bread depending on shape. Took out one star because the concealed magnets can only loosely close the bag. Overall a good product.,1.0
"This is Donna's husband speaking. This is great coffee. Very bold but not bitter, great flavor. My favorite of all the K-cups that I've tried.",2.0
I like the quality and price of this produce and will buy it again when this order runs out.  I would recommend it to anyone looking for quantity AND quality.,2.0
"Come on--you know you want this!  What could be more decadent than candied violets? Harems, seraglios, well-kept women, luxury unbound!  When I think the world has a personal grudge against me, I just put a couple of these on top of my cottage cheese and voila!  I am, once again, at the height of my powers!",2.0
While the flowers were cute...they looked nothing like the picture and had none of the same flowers. They were delivered same day as ordering so maybe the flower people used the scraps that were in the shades of pink and red. I will not buy from here again. The vase used was the nicest part of the arrangement. Kinda bummed as this was for my sister who just got out of a serious surgery.,0.0
"I guess I should have known that a ""brown sugar"" jerky would be sweet but thought I'd try it. Yep, turns out too sweet for my tastes.",0.0
"Like any powdered meal replacement, it suffers somewhat from that chalky taste if it's mixed just on its own with water or (soy)milk, but blend this stuff together with a banana and some peanut butter in your liquid of choice and you've got yourself a really filling breakfast or lunch.",1.0
"I've been using SWheat Scoop for almost year and thought great product..until I started noticing tiny black bugs infesting flooring around the litter box. Took a while to realize bugs connected to the Swheat Scoop. I tried removing the BOX and keeping litter in air tight container but found More Bugs.  So I examined the litter and its well, Littered w/ tiny BUGS. This isn't one box..its several months of boxes.<br /><br />I am alerting the pet store but likely the Litter is infected. You wouldn't notice these bugs unless sweep them onto white background. Gross...switching litter immediately (have no idea to what). good luck.",0.0
"I ordered this to serve at a ""tea"" where I was speaking about roses.  It was a hit with those who were brave enough to try it.",2.0
"Amazon is supposed to be the lowest price, thats why we love it!  As previously stated, $34 at Costco.  Fix it and everyone will buy from here!",0.0
After making several batches using different techniques I can only get 50% of the kernels to pop.  I used a different brand of kernels with much better results.  The only conclusion I can come to is that these packages are stale.  It doesn't help that there is no expiration or manufacture date listed anywhere on the packages.  I would recommend to not buy this product.,0.0
Senseo coffee pods are very user friendly -i like them most of all because of its excellent flavor and ease in making a cup of coffee<br /><br />I always get compliments from my house guests on the great taste of the medium roast.,1.0
"My wife is very happy with this tea.  When my wife is happy, I'm happy.  Will I buy it again?  Need you ask?",2.0
"I've noticed a big difference in my dog's weight = she's able to maintain her weight, not gaining as much weight as when she ate dried dog food.  And being a white dog, she doesn't get dark teary eyes when she eats only Newman organic dog food.  I highly recommend it.",1.0
our dog thinks sweet potato chicen wraps were invented for him. he loves them and waits not very patiently for them every night.,1.0
"I have tried several honduran organic coffees, all have had a smooth finish akin to milk chocolate.<br /><br />This brand has a strong nutty finish like peanuts.<br /><br />Not a very drinkable coffee for me, be aware that once opened, coffee is not returnable so make sure you like it.",0.0
We did like this! Very good! Nice sub for peanut items as we have a daughter allergic to peanuts. Would recommend.,2.0
"This has easily become our favorite flavored coffee! From the moment it begins brewing, sharing a whiff of the tropics to the last sip in the cup it delights the senses! I usually save flavored coffees for an afternoon treat but this one makes it into my morning routine often as well!",2.0
"My two crunchy snacks of choice for some time now have been <a href=""http://www.amazon.com/gp/product/B000G7V3LC"">Snyder's Butter Snaps Pretzels</a> and popcorn popped in my <a href=""http://www.amazon.com/gp/product/B00004W4UP"">Nordic Ware 60120 Microwave Popcorn Popper</a>. Blue Diamond Nut-Thins have pushed those two treats from the top of my crunch list. You simply cannot beat this cracker for mouth feel if you like plenty of snap, and the hazelnut flavor of this cracker is terrific. This cracker is great with dips, but it is so delicious, I usually prefer to eat it ""as is,"" with nothing on it.<br /><br />At only 8 calories each, these crackers compare favorably to my mini pretzels, which are 5 calories each.<br /><br />Blue Diamond is known for nuts and products made with nuts, and they have two other nut flavors for these crackers besides hazelnut: <a href=""http://www.amazon.com/gp/product/B000H154US"">almond</a> and <a href=""http://www.amazon.com/gp/product/B000H154WQ"">pecan</a>. Those two flavors are equally delicious.<br /><br />Highly recommended.",2.0
"Mother's Cookies have been around forever here on the west coast.  I didn't even know they were gone for awhile (due to financial problems I understand).  I am glad Kellogg's bought the company and brought them back.  I recently tried the Vanilla Creme cookie not knowing what to expect.  I was used to the Circus Animals and their delicious chocolate chip cookie over the years since I was a child.  Their Vanilla Creme cookie is just out of this world and makes me glad I have a mouth!  That's how good they are.  It is an exquisite cookie.  No coffee or tea should be served to company without these.  Your friends will wonder what they are and where they come from!<br /><br />In addition to being a great tasting cookie I love the design and texture of the cookie.  I feel really regal when I eat them.  I introduced these to the whole family and I got everyone eating them.  The local supermarket had a sale on them at two dollars a package and I ended up buying seven of them.<br /><br />If you like the taste of vanilla and are looking for a good cookie to try or just plain like cookies, you won't be disappointed with these!<br /><br />UPDATE: I wanted to write a review for Mother's English Tea cookie but apparently Amazon has all the reviews linked to all Mother's cookies products and will only accept one review.<br /><br />I wanted to write that that English Tea cookie by Mother's is just as good as the Vanilla Cremes.  I am not sure but I thought I detected a slight banana flavor but very subtle.  They certainly don't taste like vanilla but they are a really good cookie.<br /><br />Back in the 1970s Mother's Cookies used to put out a variety pack and that's how I discovered their delicious chocolate chip cookie.  It has a chocolate chip taste so different than any other chocolate chip cookie I've eaten.<br /><br />I understand Mother's cookies are hard to find for much of the country except on the west coast.  The fact that Amazon sells them is a good thing.  So if you're wondering if you should give them a try, please believe me, they're all high quality cookies and taste great regardless if they become a favorite or not.  I am very fussy when it comes to food but Mother's cookies are so delicious that I am working my way to try every cookie they offer.  Vanilla Creme is by far my favorite.  As a side note, if your cookies should arrive crumbled or broken, it's the responsibility of the buyer to contact Amazon and complain.  Amazon has friendly customer service and will correct the problem if you complain.",2.0
"<a href=""http://www.amazon.com/gp/product/B000K6Z22U"">Das Foods Fleur de Sel De Guerande- French Sea Salt ; 6oz</a> This is perfect to add that gourmet touch to your baked goods. I use it for homemade crackers, breads, and whatever else occurs to me as I cook and bake.  ""Flower of the Sea"" is the best of the sea salt, whether you say it in French or English.<br /><br />I recommend it for all chefs and chefs-to-be!",2.0
"Ordered this stuff because of the wonderful antiox etc you retrieve from lemon balm, kind of stunk you could only purchase 3 at a time instead of one.<br />But I grow lemon balm in my own garden and dry it for teas etc, and with this I thought YAY none i have to dry and wait for the tea myself. But from observing it NO SMELL of lemons in the tea can itself..as a tea I dont taste any lemon...so makes me wonder what it really is only because with my experience with lemon balm as an herb smells and taste like a lemony scent..with this nothing.",0.0
"I ordered this hoping it would be similar to a HK or Royal style milk tea found in Asia.  Unfortunately, the powdered mix is just an instant sugary, milky tea mix.  Once water is added, you get a very sweet, milky tea product: the exact same thing can be replicated at home with Lipton tea bags, 2-3 teaspoons of sugar and 1/4 cup of milk.  if you're looking for mill-tea, look elsewhere.  If you can't be bother to buy Lipton, sugar, milk and mix them together yourself, then go ahead; I guess this works.",0.0
